flow_key,total_packets,total_bytes,flow_duration,mean_packet_size,std_packet_size,min_packet_size,max_packet_size,mean_interarrival_time,std_interarrival_time,direction_ratio,burst_count,burst_avg_size,bytes_per_second,packets_per_second,source_pcap,label
"(17, '10.211.218.53', 51452, '10.211.218.77', 53)",15,2475,7.0220019817352295,165.0,110.93842135767632,72,393,0.5015715701239449,0.7297463560249481,0.2496969696969697,8,1.875,352.4635860880795,2.1361429459883605,copilot_007.pcap,copilot
"(6, '10.211.218.53', 64557, '20.189.173.18', 443)",48,24174,5.940077781677246,503.625,589.2376298022725,40,1400,0.12638463365270736,0.5192744289732986,0.7700008273351535,10,4.8,4069.643679509901,8.080702267579849,copilot_007.pcap,copilot
"(6, '10.211.218.53', 64558, '72.145.35.96', 443)",21,5227,1.0666940212249756,248.9047619047619,367.4702326476067,40,1400,0.05333470106124878,0.08168115512110696,0.34340922135067914,6,3.5,4900.186835206398,19.686995129009826,copilot_007.pcap,copilot
"(6, '10.211.218.53', 64559, '72.145.35.96', 443)",24,5352,72.40775418281555,223.0,350.8290181840721,40,1400,3.1481632253398066,14.49958833313086,0.351270553064275,8,3.0,73.91473551972399,0.3314562130929327,copilot_007.pcap,copilot
"(6, '10.211.218.53', 64560, '72.145.35.96', 443)",20,5194,1.0575218200683594,259.7,373.95977056362625,40,1400,0.055659043161492595,0.08216818726600819,0.3469387755102041,6,3.3333333333333335,4911.482582613997,18.912139324659208,copilot_007.pcap,copilot
"(6, '10.211.218.53', 64561, '72.145.35.96', 443)",24,5348,72.34004211425781,222.83333333333334,350.66646863112277,40,1400,3.145219222359035,14.495289464183454,0.3507853403141361,8,3.0,73.92862712953743,0.3317664643060767,copilot_007.pcap,copilot
"(6, '10.211.218.53', 64562, '172.215.188.232', 443)",52,48243,3.015091896057129,927.75,1902.4253232589506,40,13640,0.05911944894229665,0.1120344972793726,0.5165723524656427,12,4.333333333333333,16000.507335477216,17.246572175130385,copilot_007.pcap,copilot
"(6, '10.211.218.53', 64567, '52.168.117.169', 443)",23,13583,2.0251550674438477,590.5652173913044,998.4891990048267,40,4120,0.09205250306562944,0.23166799436738936,0.3030258411249356,5,4.6,6707.1407115231295,11.357155000002354,copilot_007.pcap,copilot
"(6, '10.211.218.53', 64568, '23.61.112.44', 443)",19,11349,0.140625,597.3157894736842,877.9878942116865,40,2760,0.0078125,0.010056543696158025,0.09454577495814609,1,19.0,80704.0,135.11111111111111,copilot_007.pcap,copilot
"(6, '10.211.218.53', 64569, '23.61.112.44', 443)",18,11309,0.14311790466308594,628.2777777777778,1098.4063104514223,40,4120,0.008418700274299173,0.011724861561807484,0.09488018392430807,1,18.0,79018.76446991404,125.77042713400414,copilot_007.pcap,copilot
"(6, '10.211.218.53', 64570, '23.61.112.44', 443)",18,11309,0.301494836807251,628.2777777777778,1000.4925345690467,40,4120,0.017734990400426528,0.027814557364182427,0.09134317799982315,1,18.0,37509.763416711416,59.70251494392125,copilot_007.pcap,copilot
"(6, '10.211.218.53', 64571, '20.189.173.18', 443)",98,59113,4.433042049407959,603.1938775510204,701.1029744472934,40,4120,0.045701464426886176,0.10095741503422677,0.8836296584507638,16,6.125,13334.63552593521,22.106715638550753,copilot_007.pcap,copilot
"(6, '10.211.218.53', 64572, '23.61.112.44', 443)",20,11389,0.5927951335906982,569.45,864.3339328639136,40,2760,0.031199743873194644,0.07185662239850532,0.09070155413117921,2,10.0,19212.37094342218,33.73846859851116,copilot_007.pcap,copilot
"(6, '10.211.218.53', 64575, '172.215.188.232', 443)",23,6783,1.4969661235809326,294.9130434782609,442.0892014105081,40,1400,0.06804391470822421,0.12201716525841783,0.2901371074745688,6,3.8333333333333335,4531.164662413472,15.364409145733429,copilot_007.pcap,copilot
"(6, '10.211.218.53', 64576, '52.168.117.169', 443)",42,21765,15.299083948135376,518.2142857142857,563.2067427100048,40,1400,0.3731483889789116,2.11633240348503,0.5091201470250402,7,6.0,1422.6341965168888,2.745262405408193,copilot_007.pcap,copilot
"(6, '10.211.218.53', 64577, '20.189.173.18', 443)",28,9349,1.9624159336090088,333.89285714285717,620.2185870024094,40,2760,0.07268207161514847,0.13017004023213882,0.4469996791100653,7,4.0,4764.025729655888,14.268127118447415,copilot_007.pcap,copilot
"(17, '10.211.218.53', 64650, '10.211.218.77', 53)",2,262,0.1431140899658203,131.0,64.0,67,195,0.1431140899658203,0.0,0.25572519083969464,2,1.0,1830.707235483054,13.974864393000413,copilot_007.pcap,copilot
"(17, '10.211.218.53', 56480, '10.211.218.77', 53)",1,67,1e-09,67.0,0.0,67,67,0.0,0.0,1.0,1,1.0,66999999999.99999,999999999.9999999,copilot_007.pcap,copilot
"(17, '10.211.218.53', 62169, '10.211.218.77', 53)",2,237,0.1515350341796875,118.5,51.5,67,170,0.1515350341796875,0.0,0.28270042194092826,2,1.0,1563.9947638707079,13.198268049541838,copilot_007.pcap,copilot
"(17, '10.211.218.53', 50241, '10.211.218.77', 53)",2,328,0.15186810493469238,164.0,85.0,79,249,0.15186810493469238,0.0,0.24085365853658536,2,1.0,2159.768834549225,13.16932216188552,copilot_007.pcap,copilot
"(17, '10.211.218.53', 52125, '10.211.218.77', 53)",2,328,0.14474701881408691,164.0,85.0,79,249,0.14474701881408691,0.0,0.24085365853658536,2,1.0,2266.0224900471576,13.817210305165595,copilot_007.pcap,copilot
"(17, '10.211.218.53', 50528, '10.211.218.77', 53)",2,283,0.14481711387634277,141.5,62.5,79,204,0.14481711387634277,0.0,0.2791519434628975,2,1.0,1954.1889243950102,13.810522433886998,copilot_007.pcap,copilot
"(17, '10.211.218.53', 55731, '10.211.218.77', 53)",2,261,0.04126906394958496,130.5,63.5,67,194,0.04126906394958496,0.0,0.2567049808429119,1,2.0,6324.349888789393,48.46245125509113,copilot_007.pcap,copilot
"(6, '10.211.218.53', 50146, '40.126.18.32', 443)",1,40,1e-09,40.0,0.0,40,40,0.0,0.0,1.0,1,1.0,40000000000.0,999999999.9999999,copilot_007.pcap,copilot
"(17, '10.211.218.53', 55405, '10.211.218.77', 53)",2,243,0.05729103088378906,121.5,57.5,64,179,0.05729103088378906,0.0,0.26337448559670784,1,2.0,4241.501614675234,34.90947831008423,copilot_007.pcap,copilot
"(17, '10.211.218.53', 59825, '10.211.218.77', 53)",2,252,0.05734992027282715,126.0,62.0,64,188,0.05734992027282715,0.0,0.25396825396825395,1,2.0,4394.077599431287,34.873631741518146,copilot_007.pcap,copilot
"(17, '10.211.218.53', 58444, '10.211.218.77', 53)",2,228,0.06105208396911621,114.0,50.0,64,164,0.06105208396911621,0.0,0.2807017543859649,1,2.0,3734.516255257331,32.75891451980115,copilot_007.pcap,copilot
"(17, '10.211.218.53', 58920, '10.211.218.77', 53)",2,332,0.03432202339172363,166.0,93.0,73,259,0.03432202339172363,0.0,0.21987951807228914,1,2.0,9673.089380856783,58.271622776245685,copilot_007.pcap,copilot
"(17, '10.211.218.53', 57069, '10.211.218.77', 53)",2,332,0.03513693809509277,166.0,93.0,73,259,0.03513693809509277,0.0,0.21987951807228914,1,2.0,9448.745906700593,56.92015606446141,copilot_007.pcap,copilot
"(17, '10.211.218.53', 61513, '10.211.218.77', 53)",2,277,0.03501081466674805,138.5,65.5,73,204,0.03501081466674805,0.0,0.26353790613718414,1,2.0,7911.841030739686,57.12520599812048,copilot_007.pcap,copilot
"(6, '10.211.218.53', 55586, '52.178.17.235', 443)",43,29652,1.2049269676208496,689.5813953488372,1119.7872562182297,40,6840,0.028688737324305942,0.07255244963067835,0.6565830298124916,6,7.166666666666667,24608.96037421124,35.686810201372026,copilot_007.pcap,copilot
"(6, '10.211.218.53', 62962, '52.178.17.235', 443)",15,12172,0.9432239532470703,811.4666666666667,2009.653531222622,40,8200,0.06737313951764788,0.1065091159165361,0.25534012487676633,5,3.0,12904.676517276313,15.902904022276102,copilot_007.pcap,copilot
"(17, '10.211.218.53', 59805, '10.211.218.77', 53)",2,272,0.04221200942993164,136.0,71.0,65,207,0.04221200942993164,0.0,0.23897058823529413,1,2.0,6443.663868963569,47.37988138943801,copilot_007.pcap,copilot
"(17, '10.211.218.53', 50645, '10.211.218.77', 53)",4,586,7.827395915985107,146.5,76.41498544133866,65,244,2.6091319719950357,3.624804738316147,0.24573378839590443,2,2.0,74.86525611963371,0.5110256390418684,copilot_007.pcap,copilot
"(17, '10.211.218.53', 51113, '10.211.218.77', 53)",1,65,1e-09,65.0,0.0,65,65,0.0,0.0,1.0,1,1.0,64999999999.99999,999999999.9999999,copilot_007.pcap,copilot
"(17, '10.211.218.53', 55208, '10.211.218.77', 53)",2,239,0.022668123245239258,119.5,54.5,65,174,0.022668123245239258,0.0,0.2719665271966527,1,2.0,10543.440116957834,88.229624409689,copilot_007.pcap,copilot
"(17, '10.211.218.53', 58459, '10.211.218.77', 53)",2,323,0.041606903076171875,161.5,82.5,79,244,0.041606903076171875,0.0,0.24458204334365324,1,2.0,7763.1348675162735,48.068946548088384,copilot_007.pcap,copilot
"(17, '10.211.218.53', 61217, '10.211.218.77', 53)",2,279,0.04142904281616211,139.5,60.5,79,200,0.04142904281616211,0.0,0.2831541218637993,1,2.0,6734.406132384932,48.275312776952916,copilot_007.pcap,copilot
"(6, '10.211.218.53', 64558, '72.145.35.96', 443)",1,40,1e-09,40.0,0.0,40,40,0.0,0.0,1.0,1,1.0,40000000000.0,999999999.9999999,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 61718, '10.211.218.77', 53)",2,138,0.02497410774230957,69.0,14.0,55,83,0.02497410774230957,0.0,0.39855072463768115,1,2.0,5525.722937689143,80.08294112592961,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 50979, '10.211.218.77', 53)",2,171,0.0624089241027832,85.5,24.5,61,110,0.0624089241027832,0.0,0.3567251461988304,1,2.0,2739.9927567790587,32.046698909696595,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 56864, '10.211.218.77', 53)",2,268,0.06340289115905762,134.0,73.0,61,207,0.06340289115905762,0.0,0.22761194029850745,1,2.0,4226.936581293644,31.544302845474952,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 62936, '10.211.218.77', 53)",2,412,0.06381702423095703,206.0,145.0,61,351,0.06381702423095703,0.0,0.14805825242718446,1,2.0,6455.957559364586,31.339599802740707,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 56115, '10.211.218.77', 53)",2,150,0.05716204643249512,75.0,14.0,61,89,0.05716204643249512,0.0,0.4066666666666667,1,2.0,2624.1187879293448,34.988250505724594,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 62210, '10.211.218.77', 53)",2,171,0.02324509620666504,85.5,28.5,57,114,0.02324509620666504,0.0,0.3333333333333333,1,2.0,7356.390288931967,86.03965250212828,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 53616, '10.211.218.77', 53)",2,226,0.02320694923400879,113.0,56.0,57,169,0.02320694923400879,0.0,0.252212389380531,1,2.0,9738.462290804113,86.18108221950543,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 63458, '10.211.218.77', 53)",2,274,0.02339792251586914,137.0,80.0,57,217,0.02339792251586914,0.0,0.20802919708029197,1,2.0,11710.441378467056,85.47767429537997,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 49332, '10.211.218.77', 53)",2,189,0.031813859939575195,94.5,28.5,66,123,0.031813859939575195,0.0,0.3492063492063492,1,2.0,5940.806942602127,62.86568193229764,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 60902, '10.211.218.77', 53)",2,160,0.03150796890258789,80.0,14.0,66,94,0.03150796890258789,0.0,0.4125,1,2.0,5078.080421326634,63.47600526658292,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 57722, '10.211.218.77', 53)",2,148,0.03135085105895996,74.0,8.0,66,82,0.03135085105895996,0.0,0.44594594594594594,1,2.0,4720.764987261873,63.79412144948477,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 51516, '10.211.218.77', 53)",2,202,0.08103203773498535,101.0,37.0,64,138,0.08103203773498535,0.0,0.31683168316831684,1,2.0,2492.841173026395,24.681595772538564,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 61908, '10.211.218.77', 53)",2,264,0.0826418399810791,132.0,68.0,64,200,0.0826418399810791,0.0,0.24242424242424243,1,2.0,3194.5077706455104,24.20081644428417,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 50228, '10.211.218.77', 53)",2,248,0.08155202865600586,124.0,60.0,64,184,0.08155202865600586,0.0,0.25806451612903225,1,2.0,3041.003443900671,24.524221321779603,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 52908, '10.211.218.77', 53)",2,151,0.03940701484680176,75.5,12.5,63,88,0.03940701484680176,0.0,0.41721854304635764,1,2.0,3831.8050881810204,50.7523852739208,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 57154, '10.211.218.77', 53)",2,154,0.03955388069152832,77.0,14.0,63,91,0.03955388069152832,0.0,0.4090909090909091,1,2.0,3893.423282560081,50.563938734546504,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 62469, '10.211.218.77', 53)",2,142,0.03908681869506836,71.0,8.0,63,79,0.03908681869506836,0.0,0.44366197183098594,1,2.0,3632.938283051323,51.16814483170877,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 53330, '10.211.218.77', 53)",2,171,0.07686185836791992,85.5,12.5,73,98,0.07686185836791992,0.0,0.4269005847953216,1,2.0,2224.770564113381,26.020708352203286,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 53680, '10.211.218.77', 53)",2,174,0.0664520263671875,87.0,14.0,73,101,0.0664520263671875,0.0,0.41954022988505746,1,2.0,2618.4303099885187,30.096900114810563,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 61084, '10.211.218.77', 53)",2,162,0.06431007385253906,81.0,8.0,73,89,0.06431007385253906,0.0,0.4506172839506173,1,2.0,2519.04546667853,31.099326749117655,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 51112, '10.211.218.77', 53)",2,210,0.06147599220275879,105.0,26.0,79,131,0.06147599220275879,0.0,0.3761904761904762,1,2.0,3415.9676399753344,32.53302514262223,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 61372, '10.211.218.77', 53)",2,216,0.06520700454711914,108.0,29.0,79,137,0.06520700454711914,0.0,0.36574074074074076,1,2.0,3312.5275651010247,30.67155152871319,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 58719, '10.211.218.77', 53)",2,204,0.07136297225952148,102.0,23.0,79,125,0.07136297225952148,0.0,0.3872549019607843,1,2.0,2858.625328246213,28.025738512217774,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 50227, '10.211.218.77', 53)",2,145,0.043601036071777344,72.5,12.5,60,85,0.043601036071777344,0.0,0.41379310344827586,1,2.0,3325.6090465670727,45.8704696078217,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 50746, '10.211.218.77', 53)",2,344,0.004458904266357422,172.0,112.0,60,284,0.004458904266357422,0.0,0.1744186046511628,1,2.0,77148.99882365523,448.54069083520477,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 55661, '10.211.218.77', 53)",2,248,0.006765842437744141,124.0,64.0,60,188,0.006765842437744141,0.0,0.24193548387096775,1,2.0,36654.71111424343,295.6025089858341,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 57540, '10.211.218.77', 53)",2,211,0.040873050689697266,105.5,28.5,77,134,0.040873050689697266,0.0,0.36492890995260663,1,2.0,5162.325699686176,48.931997153423474,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 50903, '10.211.218.77', 53)",2,266,0.02849292755126953,133.0,56.0,77,189,0.02849292755126953,0.0,0.2894736842105263,1,2.0,9335.650031797035,70.19285738193258,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 62718, '10.211.218.77', 53)",2,218,0.04062795639038086,109.0,32.0,77,141,0.04062795639038086,0.0,0.3532110091743119,1,2.0,5365.7633651397255,49.22718683614427,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 61739, '10.211.218.77', 53)",2,175,0.034596920013427734,87.5,28.5,59,116,0.034596920013427734,0.0,0.33714285714285713,1,2.0,5058.253738543174,57.808614154779136,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 56028, '10.211.218.77', 53)",2,230,0.03442978858947754,115.0,56.0,59,171,0.03442978858947754,0.0,0.2565217391304348,1,2.0,6680.26175653872,58.089232665554086,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 49684, '10.211.218.77', 53)",2,294,0.03433084487915039,147.0,88.0,59,235,0.03433084487915039,0.0,0.20068027210884354,1,2.0,8563.72748864536,58.2566495826215,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 55982, '10.211.218.77', 53)",2,149,0.03737807273864746,74.5,12.5,62,87,0.03737807273864746,0.0,0.4161073825503356,1,2.0,3986.2943453994576,53.50730664965715,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 56788, '10.211.218.77', 53)",1,62,1e-09,62.0,0.0,62,62,0.0,0.0,1.0,1,1.0,61999999999.99999,999999999.9999999,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 50125, '10.211.218.77', 53)",2,140,0.037348031997680664,70.0,8.0,62,78,0.037348031997680664,0.0,0.44285714285714284,1,2.0,3748.524152723605,53.550345038908645,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 54243, '10.211.218.77', 53)",2,179,0.05387592315673828,89.5,28.5,61,118,0.05387592315673828,0.0,0.3407821229050279,1,2.0,3322.448869771476,37.12233374046342,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 53634, '10.211.218.77', 53)",2,150,0.013107061386108398,75.0,14.0,61,89,0.013107061386108398,0.0,0.4066666666666667,1,2.0,11444.212824010914,152.58950432014552,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 64237, '10.211.218.77', 53)",2,138,0.01294708251953125,69.0,8.0,61,77,0.01294708251953125,0.0,0.4420289855072464,1,2.0,10658.771950500884,154.47495580436063,non_ai_001.pcap,non_ai
"(6, '10.211.218.53', 63237, '20.207.73.82', 443)",5,224,0.10693907737731934,44.8,9.6,40,64,0.026734769344329834,0.027181317570101473,0.6428571428571429,1,5.0,2094.6505757633186,46.75559320900264,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 50919, '10.211.218.77', 53)",2,254,0.03574395179748535,127.0,45.0,82,172,0.03574395179748535,0.0,0.3228346456692913,1,2.0,7106.097317920771,55.95352218835253,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 63962, '10.211.218.77', 53)",2,225,0.028645992279052734,112.5,30.5,82,143,0.028645992279052734,0.0,0.36444444444444446,1,2.0,7854.501872659176,69.81779442363712,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 59873, '10.211.218.77', 53)",2,213,0.02844095230102539,106.5,24.5,82,131,0.02844095230102539,0.0,0.38497652582159625,1,2.0,7489.200704166317,70.32113337245369,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 56895, '10.211.218.77', 53)",1,62,1e-09,62.0,0.0,62,62,0.0,0.0,1.0,1,1.0,61999999999.99999,999999999.9999999,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 51409, '10.211.218.77', 53)",2,196,0.018589019775390625,98.0,30.0,68,128,0.018589019775390625,0.0,0.3469387755102041,1,2.0,10543.858813872357,107.59039605992201,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 59763, '10.211.218.77', 53)",1,68,1e-09,68.0,0.0,68,68,0.0,0.0,1.0,1,1.0,67999999999.99999,999999999.9999999,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 65233, '10.211.218.77', 53)",2,152,0.02146005630493164,76.0,8.0,68,84,0.02146005630493164,0.0,0.4473684210526316,1,2.0,7082.926430396623,93.19640039995556,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 53287, '10.211.218.77', 53)",2,210,0.03934311866760254,105.0,39.0,66,144,0.03934311866760254,0.0,0.3142857142857143,1,2.0,5337.655150681445,50.834810958870904,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 62494, '10.211.218.77', 53)",1,66,1e-09,66.0,0.0,66,66,0.0,0.0,1.0,1,1.0,65999999999.99999,999999999.9999999,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 60947, '10.211.218.77', 53)",2,176,0.03886294364929199,88.0,22.0,66,110,0.03886294364929199,0.0,0.375,1,2.0,4528.735691981129,51.46290559069465,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 64063, '10.211.218.77', 53)",2,308,0.031243085861206055,154.0,97.0,57,251,0.031243085861206055,0.0,0.18506493506493507,1,2.0,9858.18114664652,64.01416328991247,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 58055, '10.211.218.77', 53)",2,303,0.03098011016845703,151.5,94.5,57,246,0.03098011016845703,0.0,0.18811881188118812,1,2.0,9780.46877020163,64.5575496382946,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 56243, '10.211.218.77', 53)",2,279,0.030817031860351562,139.5,82.5,57,222,0.030817031860351562,0.0,0.20430107526881722,1,2.0,9053.435167419695,64.89917682738132,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 55563, '10.211.218.77', 53)",2,258,0.03064703941345215,129.0,49.0,80,178,0.03064703941345215,0.0,0.31007751937984496,1,2.0,8418.43143539516,65.25915841391597,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 56927, '10.211.218.77', 53)",2,286,0.033946990966796875,143.0,63.0,80,206,0.033946990966796875,0.0,0.27972027972027974,1,2.0,8424.899876390606,58.91538375098326,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 63588, '10.211.218.77', 53)",2,274,0.0337679386138916,137.0,57.0,80,194,0.0337679386138916,0.0,0.291970802919708,1,2.0,8114.20570064886,59.22777883685299,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 57085, '10.211.218.77', 53)",2,219,0.05510306358337402,109.5,28.5,81,138,0.05510306358337402,0.0,0.3698630136986301,1,2.0,3974.370674847157,36.295622601343894,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 61536, '10.211.218.77', 53)",2,274,0.05841708183288574,137.0,56.0,81,193,0.05841708183288574,0.0,0.2956204379562044,1,2.0,4690.408890739085,34.236561246270696,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 63711, '10.211.218.77', 53)",2,226,0.05823206901550293,113.0,32.0,81,145,0.05823206901550293,0.0,0.3584070796460177,1,2.0,3881.0230139656,34.34533640677522,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 60883, '10.211.218.77', 53)",2,244,0.03708600997924805,122.0,49.0,73,171,0.03708600997924805,0.0,0.29918032786885246,1,2.0,6579.3003921568625,53.92869173899068,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 54779, '10.211.218.77', 53)",2,235,0.028441905975341797,117.5,44.5,73,162,0.028441905975341797,0.0,0.31063829787234043,1,2.0,8262.456116820627,70.31877546230322,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 54316, '10.211.218.77', 53)",2,211,0.03654003143310547,105.5,32.5,73,138,0.03654003143310547,0.0,0.3459715639810427,1,2.0,5774.488738092131,54.73449040845622,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 57563, '10.211.218.77', 53)",2,221,0.0361630916595459,110.5,40.5,70,151,0.0361630916595459,0.0,0.3167420814479638,1,2.0,6111.203159303529,55.305005966547775,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 57560, '10.211.218.77', 53)",2,221,0.027906179428100586,110.5,40.5,70,151,0.027906179428100586,0.0,0.3167420814479638,1,2.0,7919.392927627363,71.66871427717071,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 53641, '10.211.218.77', 53)",2,204,0.028560876846313477,102.0,32.0,70,134,0.028560876846313477,0.0,0.3431372549019608,1,2.0,7142.637850291753,70.02586127737013,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 52889, '10.211.218.77', 53)",2,292,0.028316020965576172,146.0,89.0,57,235,0.028316020965576172,0.0,0.1952054794520548,1,2.0,10312.183352137818,70.63139282286176,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 50084, '10.211.218.77', 53)",2,371,0.035505056381225586,185.5,128.5,57,314,0.035505056381225586,0.0,0.15363881401617252,1,2.0,10449.215909319832,56.3300049019937,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 56311, '10.211.218.77', 53)",2,263,0.035160064697265625,131.5,74.5,57,206,0.035160064697265625,0.0,0.21673003802281368,1,2.0,7480.077248562439,56.882716719106,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 63756, '10.211.218.77', 53)",2,298,0.02593088150024414,149.0,91.0,58,240,0.02593088150024414,0.0,0.19463087248322147,1,2.0,11492.089075228481,77.12811459884887,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 52749, '10.211.218.77', 53)",2,377,0.02899003028869629,188.5,130.5,58,319,0.02899003028869629,0.0,0.15384615384615385,1,2.0,13004.470717886721,68.98923457764839,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 57002, '10.211.218.77', 53)",2,269,0.02847003936767578,134.5,76.5,58,211,0.02847003936767578,0.0,0.21561338289962825,1,2.0,9448.529260040867,70.2492881787425,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 50807, '10.211.218.77', 53)",2,238,0.024361133575439453,119.0,64.0,55,183,0.024361133575439453,0.0,0.23109243697478993,1,2.0,9769.660318268121,82.09798586779932,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 61067, '10.211.218.77', 53)",2,266,0.023491859436035156,133.0,78.0,55,211,0.023491859436035156,0.0,0.20676691729323307,1,2.0,11323.071327081558,85.13587463971096,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 51466, '10.211.218.77', 53)",2,254,0.023166894912719727,127.0,72.0,55,199,0.023166894912719727,0.0,0.21653543307086615,1,2.0,10963.92075661991,86.33008469779456,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 60225, '10.211.218.77', 53)",2,229,0.021382808685302734,114.5,58.5,56,173,0.021382808685302734,0.0,0.2445414847161572,1,2.0,10709.53789889169,93.5330820863903,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 56409, '10.211.218.77', 53)",2,228,0.024435997009277344,114.0,58.0,56,172,0.024435997009277344,0.0,0.24561403508771928,1,2.0,9330.497131483433,81.84646606564415,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 55057, '10.211.218.77', 53)",2,204,0.0221560001373291,102.0,46.0,56,148,0.0221560001373291,0.0,0.27450980392156865,1,2.0,9207.438108663604,90.26900106532945,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 51325, '10.211.218.77', 53)",2,321,0.02499103546142578,160.5,100.5,60,261,0.02499103546142578,0.0,0.18691588785046728,1,2.0,12844.605838580424,80.0286968135852,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 52520, '10.211.218.77', 53)",2,316,0.022433996200561523,158.0,98.0,60,256,0.022433996200561523,0.0,0.189873417721519,1,2.0,14085.7650672193,89.15041181784368,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 63697, '10.211.218.77', 53)",2,292,0.024512052536010742,146.0,86.0,60,232,0.024512052536010742,0.0,0.2054794520547945,1,2.0,11912.507105270837,81.59251441966326,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 51609, '10.211.218.77', 53)",2,298,0.02569580078125,149.0,92.0,57,241,0.02569580078125,0.0,0.1912751677852349,1,2.0,11597.225653206651,77.83372921615202,non_ai_001.pcap,non_ai
"(17, '10.211.218.53', 64992, '10.211.218.77', 53)",2,297,0.0229799747467041,148.5,91.5,57,240,0.0229799747467041,0.0,0.1919191919191919,1,2.0,12924.296187166054,87.03229755667375,non_ai_001.pcap,non_ai
