flow_key,total_packets,total_bytes,flow_duration,mean_packet_size,std_packet_size,min_packet_size,max_packet_size,mean_interarrival_time,std_interarrival_time,direction_ratio,burst_count,burst_avg_size,bytes_per_second,packets_per_second,source_pcap,label
"(17, '10.211.218.53', 53945, '10.211.218.77', 53)",2,524,0.1141989231109619,262.0,185.0,77,447,0.1141989231109619,0.0,0.1469465648854961,2,1.0,4588.484599726505,17.513299998956125,chatgpt_007.pcap,chatgpt
"(6, '10.211.218.53', 51398, '13.107.137.11', 443)",27,38612,0.7026159763336182,1430.074074074074,2565.6522948787774,40,8200,0.0270236913974468,0.060038551826884,0.0854138609758624,4,6.75,54954.62856037611,38.427819619034366,chatgpt_007.pcap,chatgpt
"(17, '10.211.218.53', 64601, '10.211.218.77', 53)",6,1186,9.17908787727356,197.66666666666663,138.2035535802977,72,383,1.835817575454712,2.2488562207527423,0.1871838111298482,3,2.0,129.2067377344114,0.6536597187238351,chatgpt_007.pcap,chatgpt
"(17, '10.211.218.53', 62003, '10.211.218.77', 53)",3,623,3.7504630088806152,207.66666666666663,191.8616399619499,72,479,1.875231504440308,1.8301124572753904,0.2311396468699839,2,1.5,166.11282354333744,0.7999012369663119,chatgpt_007.pcap,chatgpt
"(17, '10.211.218.53', 51680, '10.211.218.77', 53)",2,331,0.0565669536590576,165.5,87.5,78,253,0.0565669536590576,0.0,0.2356495468277945,1,2.0,5851.472964144669,35.35633210963546,chatgpt_007.pcap,chatgpt
"(6, '10.211.218.53', 51401, '20.189.173.27', 443)",31,17179,1.34214186668396,554.1612903225806,831.2377904715429,40,4120,0.0447380622227986,0.1084443990599355,0.4157401478549392,5,6.2,12799.690126979114,23.097409275065637,chatgpt_007.pcap,chatgpt
"(6, '10.211.218.53', 64229, '134.224.4.140', 443)",35,3505,185.18138599395752,100.14285714285714,79.88961772601095,40,250,5.446511352763457,9.807600339113067,0.6690442225392297,22,1.5909090909090908,18.927388307345147,0.189003877534117,chatgpt_008.pcap,chatgpt
"(6, '10.211.218.53', 60304, '104.215.18.215', 443)",12,908,166.01547384262085,75.66666666666667,25.61683474245447,40,99,15.092315803874625,24.41459978099545,0.6123348017621145,8,1.5,5.469369685748479,0.0722824187543851,chatgpt_008.pcap,chatgpt
"(6, '10.211.218.53', 53800, '170.114.52.4', 443)",28,1120,199.684515953064,40.0,0.0,40,40,7.395722813076443,7.675730560301083,0.5,14,2.0,5.608847509554807,0.1402211877388701,chatgpt_008.pcap,chatgpt
"(6, '10.211.218.53', 51597, '170.114.52.83', 443)",28,1120,199.6803641319275,40.0,0.0,40,40,7.39556904192324,7.674764561688302,0.5,14,2.0,5.608964130594351,0.1402241032648587,chatgpt_008.pcap,chatgpt
"(6, '10.211.218.53', 63742, '204.79.197.254', 443)",5,226,77.79876112937927,45.2,5.564171097297422,40,52,19.449690282344815,19.75344470934211,0.3628318584070796,5,1.0,2.904930576261519,0.064268375581007,chatgpt_008.pcap,chatgpt
"(6, '10.211.218.53', 58955, '204.79.197.222', 443)",5,226,81.65330791473389,45.2,5.564171097297422,40,52,20.41332697868347,20.482539890236623,0.3628318584070796,5,1.0,2.767799685911066,0.061234506325466,chatgpt_008.pcap,chatgpt
"(6, '10.211.218.53', 51401, '20.189.173.27', 443)",3,120,0.3243899345397949,40.0,0.0,40,40,0.1621949672698974,0.1621301174163818,0.6666666666666666,2,1.5,369.9251648182039,9.248129120455095,chatgpt_008.pcap,chatgpt
"(6, '10.211.218.53', 60699, '134.224.4.49', 443)",15,860,160.67460894584656,57.333333333333336,12.364824660660938,40,68,11.476757781846183,17.839569290487763,0.627906976744186,10,1.5,5.352432507178857,0.0933563809391661,chatgpt_008.pcap,chatgpt
"(6, '10.211.218.53', 51402, '13.89.179.13', 443)",1,40,1e-09,40.0,0.0,40,40,0.0,0.0,1.0,1,1.0,40000000000.0,1000000000.0,chatgpt_008.pcap,chatgpt
"(17, '10.211.218.53', 51112, '10.211.218.77', 53)",2,297,0.1871569156646728,148.5,71.5,77,220,0.1871569156646728,0.0,0.2592592592592592,2,1.0,1586.9036895870408,10.686220131899264,chatgpt_008.pcap,chatgpt
"(17, '10.211.218.53', 65299, '10.211.218.77', 53)",2,354,0.1870899200439453,177.0,100.0,77,277,0.1870899200439453,0.0,0.2175141242937853,2,1.0,1892.1382825801056,10.690046794237889,chatgpt_008.pcap,chatgpt
"(6, '10.211.218.53', 53658, '57.155.101.212', 443)",22,6474,0.7424509525299072,294.27272727272725,598.2827836869438,40,2760,0.0353548072633289,0.0515821885446355,0.27494593759654,2,11.0,8719.767922634885,29.63158700926281,chatgpt_008.pcap,chatgpt
"(6, '10.211.218.53', 58918, '10.211.218.77', 53)",3,351,9.79900360107422e-05,117.0,108.18810778762456,40,270,4.899501800537109e-05,4.899501800537109e-05,0.886039886039886,1,3.0,3581996.8467153283,30615.357664233576,chatgpt_009.pcap,chatgpt
"(17, '10.211.218.77', 5353, '224.0.0.251', 5353)",7,735,120.131000995636,105.0,0.0,105,105,20.021833499272663,0.0058855699972866,1.0,7,1.0,6.118320782382396,0.0582697217369752,chatgpt_009.pcap,chatgpt
"(6, '10.211.218.53', 62070, '10.211.218.77', 53)",12,623,33.21838903427124,51.91666666666666,23.048710496588647,40,121,3.019853548570113,9.469840398215345,0.463884430176565,3,4.0,18.75467227978016,0.3612456939925552,chatgpt_009.pcap,chatgpt
"(6, '10.211.218.53', 58872, '10.211.218.77', 53)",13,646,0.1258881092071533,49.69230769230769,18.38220132203396,40,104,0.0104906757672627,0.0197573506473507,0.5092879256965944,1,13.0,5131.541049178713,103.26630594322488,chatgpt_009.pcap,chatgpt
"(6, '10.211.218.53', 50819, '10.211.218.77', 53)",13,650,0.1736888885498047,50.0,19.299262640358528,40,108,0.014474074045817,0.0285291998698835,0.5061538461538462,1,13.0,3742.323446405236,74.84646892810471,chatgpt_009.pcap,chatgpt
"(6, '10.211.218.53', 51718, '10.211.218.77', 53)",12,623,30.05119109153748,51.91666666666666,23.048710496588647,40,121,2.7319264628670434,8.587906988754623,0.463884430176565,3,4.0,20.73129141877638,0.3993186148078917,chatgpt_009.pcap,chatgpt
"(6, '10.211.218.53', 53930, '10.211.218.77', 53)",12,736,32.05630207061768,61.333333333333336,49.04476413327817,40,217,2.914209279147061,8.200917816865667,0.4157608695652174,3,4.0,22.95960396113832,0.3743413689316029,chatgpt_009.pcap,chatgpt
"(6, '10.211.218.53', 59393, '10.211.218.77', 53)",12,736,31.849512100219727,61.333333333333336,49.04476413327817,40,217,2.895410190929066,8.142016559859714,0.4157608695652174,3,4.0,23.10867424543444,0.3767718626973005,chatgpt_009.pcap,chatgpt
"(6, '10.211.218.53', 64552, '10.211.218.77', 53)",12,666,31.627099990844727,55.5,31.041638702448253,40,147,2.875190908258612,8.078397934646285,0.4594594594594595,3,4.0,21.057890233147862,0.3794214456423038,chatgpt_009.pcap,chatgpt
"(6, '10.211.218.53', 57868, '10.211.218.77', 53)",12,736,34.94088196754456,61.333333333333336,49.04476413327817,40,217,3.1764438152313232,9.35168925807634,0.4157608695652174,3,4.0,21.06415060397292,0.343437238108254,chatgpt_009.pcap,chatgpt
"(6, '10.211.218.53', 55951, '10.211.218.77', 53)",12,736,31.426258087158203,61.333333333333336,49.04476413327817,40,217,2.8569325533780185,8.34400771592895,0.4157608695652174,3,4.0,23.419905671199004,0.3818462881173751,chatgpt_009.pcap,chatgpt
"(6, '10.211.218.53', 64283, '10.211.218.77', 53)",12,666,22.233852863311768,55.5,31.041638702448253,40,147,2.0212593512101606,5.712373420348374,0.4594594594594595,3,4.0,29.95432254114496,0.5397175232638731,chatgpt_009.pcap,chatgpt
"(17, '10.211.218.53', 53086, '10.211.218.77', 53)",2,214,0.0405910015106201,107.0,27.0,80,134,0.0405910015106201,0.0,0.3738317757009345,1,2.0,5272.104457536226,49.272004276039496,chatgpt_009.pcap,chatgpt
"(17, '10.211.218.53', 61375, '10.211.218.77', 53)",2,284,0.0439159870147705,142.0,62.0,80,204,0.0439159870147705,0.0,0.2816901408450704,1,2.0,6466.893250161512,45.54150176170079,chatgpt_009.pcap,chatgpt
"(6, '10.211.218.53', 57203, '20.150.95.164', 443)",24,15567,91.81426501274107,648.625,1382.3829007821964,40,6840,3.991924565771352,12.65633669562486,0.2319008158283548,9,2.6666666666666665,169.54881681882182,0.2613972893718586,chatgpt_009.pcap,chatgpt
"(6, '10.211.218.53', 64014, '20.150.95.164', 443)",26,13515,91.89080595970154,519.8076923076923,602.9084647472661,40,1400,3.6756322383880615,12.182618969684883,0.2194598594154643,9,2.888888888888889,147.07673807896478,0.2829445201667099,chatgpt_009.pcap,chatgpt
"(6, '10.211.218.53', 56146, '13.107.137.11', 443)",1,40,1e-09,40.0,0.0,40,40,0.0,0.0,1.0,1,1.0,40000000000.0,1000000000.0,chatgpt_009.pcap,chatgpt
"(6, '10.211.218.53', 56147, '72.145.35.109', 443)",3,120,0.1939380168914795,40.0,0.0,40,40,0.0969690084457397,0.0969010591506958,0.6666666666666666,2,1.5,618.7543934057423,15.468859835143558,chatgpt_009.pcap,chatgpt
"(6, '10.211.218.53', 55314, '40.126.17.133', 443)",3,120,0.0557148456573486,40.0,0.0,40,40,0.0278574228286743,0.0277384519577026,0.6666666666666666,1,3.0,2153.8245073496373,53.84561268374093,chatgpt_009.pcap,chatgpt
"(6, '10.211.218.53', 58002, '204.79.197.254', 443)",5,226,79.22222399711609,45.2,5.564171097297422,40,52,19.805555999279026,20.14986104773017,0.3628318584070796,3,1.6666666666666667,2.8527348589485078,0.063113603074082,chatgpt_009.pcap,chatgpt
"(6, '10.211.218.53', 61571, '204.79.197.222', 443)",5,226,79.70616698265076,45.2,5.564171097297422,40,52,19.92654174566269,20.235032010068124,0.3628318584070796,3,1.6666666666666667,2.8354142289791997,0.0627304032959999,chatgpt_009.pcap,chatgpt
"(6, '10.211.218.53', 58132, '51.11.192.51', 443)",3,120,0.1747100353240966,40.0,0.0,40,40,0.0873550176620483,0.0872870683670044,0.6666666666666666,2,1.5,686.8523595533218,17.171308988833044,chatgpt_009.pcap,chatgpt
"(6, '10.211.218.53', 56148, '72.145.35.119', 443)",3,120,0.2831959724426269,40.0,0.0,40,40,0.1415979862213134,0.1415181159973144,0.6666666666666666,2,1.5,423.7348397470976,10.59337099367744,chatgpt_009.pcap,chatgpt
"(6, '10.211.218.53', 56149, '20.42.65.88', 443)",3,120,0.2317240238189697,40.0,0.0,40,40,0.1158620119094848,0.1157828569412231,0.6666666666666666,2,1.5,517.8573978749301,12.946434946873254,chatgpt_009.pcap,chatgpt
"(6, '10.211.218.53', 56150, '23.61.112.44', 443)",4,191,0.0450580120086669,47.75,13.4233937586588,40,71,0.0150193373362223,0.0211527773130126,0.418848167539267,1,4.0,4238.979739347151,88.77444480308169,chatgpt_009.pcap,chatgpt
"(6, '10.211.218.53', 56151, '23.61.112.44', 443)",4,191,0.0449368953704834,47.75,13.4233937586588,40,71,0.0149789651234944,0.0210174475739241,0.418848167539267,1,4.0,4250.404893913911,89.01371505578871,chatgpt_009.pcap,chatgpt
"(17, '10.211.218.77', 5353, '224.0.0.251', 5353)",6,630,100.10101103782654,105.0,0.0,105,105,20.02020220756531,0.0066227326327702,1.0,6,1.0,6.293642726165206,0.0599394545349067,chatgpt_010.pcap,chatgpt
"(6, '10.211.218.53', 65442, '10.211.218.77', 53)",13,637,0.1319520473480224,49.0,16.705595561874564,40,98,0.0109960039456685,0.0223781558062292,0.5117739403453689,1,13.0,4827.511302798642,98.52063883262537,chatgpt_010.pcap,chatgpt
"(6, '10.211.218.53', 65459, '10.211.218.77', 53)",13,836,0.1245481967926025,64.3076923076923,67.75792274468394,40,297,0.0103790163993835,0.0207632021185158,0.3899521531100478,1,13.0,6712.2609682748425,104.3772638607332,chatgpt_010.pcap,chatgpt
"(6, '10.211.218.53', 64080, '10.211.218.77', 53)",13,740,0.1316258907318115,56.92307692307692,42.53046245559048,40,201,0.0109688242276509,0.0223282395296164,0.4405405405405405,1,13.0,5621.994243577459,98.76476373852292,chatgpt_010.pcap,chatgpt
"(6, '10.211.218.53', 53918, '10.211.218.77', 53)",12,597,0.1085290908813476,49.75,17.176170508391365,40,98,0.0098662809892134,0.0156114029541352,0.4790619765494137,1,12.0,5500.829272150509,110.56943260604037,chatgpt_010.pcap,chatgpt
"(17, '10.211.218.77', 5353, '224.0.0.251', 5353)",14,1406,143.91033411026,100.42857142857144,7.228063223242011,89,105,11.070025700789232,16.623819608249605,1.0,10,1.4,9.769972453283048,0.0972827982545964,chatgpt_011.pcap,chatgpt
"(6, '10.211.218.53', 49204, '10.211.218.77', 53)",13,699,0.14422607421875,53.76923076923077,29.1709915080398,40,145,0.0120188395182291,0.0238593387012912,0.4878397711015736,1,13.0,4846.557765552264,90.13626745662292,chatgpt_011.pcap,chatgpt
"(6, '10.211.218.53', 55145, '10.211.218.77', 53)",13,670,0.1447210311889648,51.53846153846154,22.441772124649034,40,116,0.0120600859324137,0.0238361185088429,0.508955223880597,1,13.0,4629.59664186727,89.8279945436933,chatgpt_011.pcap,chatgpt
"(6, '10.211.218.53', 54490, '10.211.218.77', 53)",13,658,0.1336979866027832,50.61538461538461,19.870885008119725,40,104,0.0111414988835652,0.0221879534062107,0.5182370820668692,1,13.0,4921.540082386719,97.2340745760294,chatgpt_011.pcap,chatgpt
"(6, '10.211.218.53', 62076, '10.211.218.77', 53)",13,667,0.1631350517272949,51.30769230769231,24.42062374111942,40,131,0.0135945876439412,0.026334017917796,0.4842578710644677,1,13.0,4088.636947962551,79.68857619717116,chatgpt_011.pcap,chatgpt
"(6, '10.211.218.53', 58998, '10.211.218.77', 53)",13,634,0.1641678810119629,48.76923076923077,16.404285772808773,40,98,0.0136806567509969,0.0262201228662933,0.5094637223974764,1,13.0,3861.900367428148,79.18723150877906,chatgpt_011.pcap,chatgpt
"(6, '10.211.218.53', 55535, '10.211.218.77', 53)",13,638,0.1619710922241211,49.07692307692308,17.33587449131708,40,102,0.0134975910186767,0.0262943205058051,0.5062695924764891,1,13.0,3938.974487602965,80.26123564081277,chatgpt_011.pcap,chatgpt
"(6, '10.211.218.53', 56988, '10.211.218.77', 53)",11,587,0.0695760250091552,53.36363636363637,26.02541669310189,40,131,0.0069576025009155,0.0155624703948258,0.4821124361158432,1,11.0,8436.814260699122,158.10043759402103,chatgpt_011.pcap,chatgpt
"(6, '10.211.218.53', 49700, '10.211.218.77', 53)",13,699,0.14009690284729,53.76923076923077,29.1709915080398,40,145,0.0116747419039408,0.0223452905225664,0.4878397711015736,1,13.0,4989.403661278163,92.7929150166182,chatgpt_011.pcap,chatgpt
"(6, '10.211.218.53', 54022, '10.211.218.77', 53)",13,670,0.1397671699523925,51.53846153846154,22.441772124649034,40,116,0.0116472641626993,0.0223914059319002,0.508955223880597,1,13.0,4793.686530450714,93.01182820277504,chatgpt_011.pcap,chatgpt
"(6, '10.211.218.53', 53187, '10.211.218.77', 53)",13,658,0.1394529342651367,50.61538461538461,19.870885008119725,40,104,0.011621077855428,0.0223758497038443,0.5182370820668692,1,13.0,4718.437826119663,93.22141601756174,chatgpt_011.pcap,chatgpt
"(17, '10.211.218.77', 5353, '224.0.0.251', 5353)",10,1050,180.20576810836792,105.0,0.0,105,105,20.022863123151996,0.0349344256545422,1.0,10,1.0,5.8266725367446375,0.0554921193975679,chatgpt_012.pcap,chatgpt
"(17, '10.211.218.53', 55044, '10.211.218.77', 53)",2,292,0.0451190471649169,146.0,71.0,75,217,0.0451190471649169,0.0,0.2568493150684932,1,2.0,6471.767875165792,44.32717722716296,chatgpt_012.pcap,chatgpt
"(17, '10.211.218.53', 54851, '10.211.218.77', 53)",2,337,0.0500450134277343,168.5,93.5,75,262,0.0500450134277343,0.0,0.2225519287833827,1,2.0,6733.937647686562,39.964021647991466,chatgpt_012.pcap,chatgpt
"(6, '10.211.218.53', 52571, '13.69.239.79', 443)",56,30134,2.111744880676269,538.1071428571429,585.2145112988005,40,1400,0.0383953614668412,0.0835362214035527,0.8019180991570983,10,5.6,14269.71613652016,26.51835480338252,chatgpt_012.pcap,chatgpt
"(6, '10.211.218.53', 61066, '10.211.218.77', 53)",13,637,0.1180977821350097,49.0,16.705595561874564,40,98,0.0098414818445841,0.0195945361716139,0.5117739403453689,1,13.0,5393.835417432138,110.07827382514566,chatgpt_012.pcap,chatgpt
"(6, '10.211.218.53', 53672, '10.211.218.77', 53)",13,836,0.1252369880676269,64.3076923076923,67.75792274468394,40,297,0.0104364156723022,0.0210124679513022,0.3899521531100478,1,13.0,6675.344184647484,103.80319904356136,chatgpt_012.pcap,chatgpt
"(6, '10.211.218.53', 59997, '10.211.218.77', 53)",13,740,0.1248698234558105,56.92307692307692,42.53046245559048,40,201,0.0104058186213175,0.0207033963128685,0.4405405405405405,1,13.0,5926.17158830111,104.10841979447896,chatgpt_012.pcap,chatgpt
"(6, '10.211.218.53', 56179, '10.211.218.77', 53)",12,597,0.1025409698486328,49.75,17.176170508391365,40,98,0.0093219063498757,0.0158300244245317,0.4790619765494137,1,12.0,5822.06313126616,117.02639459831477,chatgpt_012.pcap,chatgpt
"(17, '10.211.218.53', 59149, '10.211.218.77', 53)",4,558,1.8980388641357424,139.5,62.75946143809713,76,210,0.6326796213785807,0.8488311788580295,0.2759856630824372,2,2.0,293.98765775751446,2.1074384068639027,chatgpt_012.pcap,chatgpt
"(17, '10.211.218.53', 57640, '10.211.218.77', 53)",4,659,1.9000120162963867,164.75,88.34980192394322,76,267,0.6333373387654623,0.8459413591628911,0.2336874051593323,2,2.0,346.83991172043267,2.1052498435231115,chatgpt_012.pcap,chatgpt
"(6, '10.211.218.53', 54860, '20.189.173.8', 443)",18,11711,1.1523449420928955,650.6111111111111,1248.5065362214386,40,5480,0.0677849965936997,0.1417030107019193,0.1876867901972504,4,4.5,10162.75558838347,15.620322823917894,chatgpt_012.pcap,chatgpt
"(6, '10.211.218.53', 54861, '51.116.246.105', 443)",15,11347,0.6664049625396729,756.4666666666667,1349.073403817927,40,5480,0.0476003544671194,0.0875968240560843,0.1727328809376928,4,3.75,17027.184126535496,22.50883598290583,chatgpt_012.pcap,chatgpt
"(17, '10.211.218.53', 57223, '10.211.218.77', 53)",2,206,0.0246579647064209,103.0,41.0,62,144,0.0246579647064209,0.0,0.3009708737864077,1,2.0,8354.29859895768,81.10969513551144,chatgpt_012.pcap,chatgpt
"(17, '10.211.218.53', 60220, '10.211.218.77', 53)",2,189,0.0309550762176513,94.5,32.5,62,127,0.0309550762176513,0.0,0.328042328042328,1,2.0,6105.622182000231,64.60975853968499,chatgpt_012.pcap,chatgpt
"(17, '10.211.218.53', 49666, '10.211.218.77', 53)",2,177,0.0315759181976318,88.5,26.5,62,115,0.0315759181976318,0.0,0.3502824858757062,1,2.0,5605.53770415059,63.33940908644735,chatgpt_012.pcap,chatgpt
"(17, '10.211.218.53', 55673, '10.211.218.77', 53)",2,207,0.0315649509429931,103.5,28.5,75,132,0.0315649509429931,0.0,0.3623188405797101,1,2.0,6557.906596270195,63.36141638908401,chatgpt_012.pcap,chatgpt
"(17, '10.211.218.53', 56766, '10.211.218.77', 53)",2,189,0.0311219692230224,94.5,32.5,62,127,0.0311219692230224,0.0,0.328042328042328,1,2.0,6072.880499482897,64.26328570881373,chatgpt_012.pcap,chatgpt
"(17, '10.211.218.53', 54911, '10.211.218.77', 53)",2,177,0.0313689708709716,88.5,26.5,62,115,0.0313689708709716,0.0,0.3502824858757062,1,2.0,5642.518548920355,63.757271739213046,chatgpt_012.pcap,chatgpt
"(17, '10.211.218.77', 5353, '224.0.0.251', 5353)",10,1050,180.1915590763092,105.0,0.0,105,105,20.02128434181213,0.0059332531525344,1.0,10,1.0,5.8271319998698505,0.0554964952368557,chatgpt_013.pcap,chatgpt
"(6, '10.211.218.53', 52824, '10.211.218.77', 53)",13,637,0.1523330211639404,49.0,16.705595561874564,40,98,0.0126944184303283,0.0257114826045207,0.5117739403453689,1,13.0,4181.627825226824,85.339343371976,chatgpt_013.pcap,chatgpt
"(6, '10.211.218.53', 57538, '10.211.218.77', 53)",13,836,0.1543738842010498,64.3076923076923,67.75792274468394,40,297,0.0128644903500874,0.0251954590183748,0.3899521531100478,1,13.0,5415.423757241413,84.21113498102676,chatgpt_013.pcap,chatgpt
"(6, '10.211.218.53', 53267, '10.211.218.77', 53)",13,740,0.1519999504089355,56.92307692307692,42.53046245559048,40,201,0.0126666625340779,0.0252306497114535,0.4405405405405405,1,13.0,4868.422640988559,85.52634369304225,chatgpt_013.pcap,chatgpt
"(6, '10.211.218.53', 51765, '10.211.218.77', 53)",11,557,0.0985839366912841,50.63636363636363,17.675214939018304,40,98,0.0098583936691284,0.0176132347807615,0.5134649910233393,1,11.0,5650.007685777925,111.58004406383694,chatgpt_013.pcap,chatgpt
"(17, '10.211.218.53', 59806, '10.211.218.77', 53)",2,206,0.0367610454559326,103.0,41.0,62,144,0.0367610454559326,0.0,0.3009708737864077,1,2.0,5603.757930305408,54.40541679908164,chatgpt_013.pcap,chatgpt
"(17, '10.211.218.53', 62644, '10.211.218.77', 53)",2,189,0.0398728847503662,94.5,32.5,62,127,0.0398728847503662,0.0,0.328042328042328,1,2.0,4740.063358427161,50.159400618276834,chatgpt_013.pcap,chatgpt
"(17, '10.211.218.53', 61035, '10.211.218.77', 53)",2,177,0.0400710105895996,88.5,26.5,62,115,0.0400710105895996,0.0,0.3502824858757062,1,2.0,4417.158374486821,49.91139406199797,chatgpt_013.pcap,chatgpt
"(17, '10.211.218.53', 54852, '10.211.218.77', 53)",2,207,0.0451290607452392,103.5,28.5,75,132,0.0451290607452392,0.0,0.3623188405797101,1,2.0,4586.844852999446,44.317341574873865,chatgpt_013.pcap,chatgpt
"(17, '10.211.218.53', 50143, '10.211.218.77', 53)",2,189,0.0393388271331787,94.5,32.5,62,127,0.0393388271331787,0.0,0.328042328042328,1,2.0,4804.413699476967,50.84035660822187,chatgpt_013.pcap,chatgpt
"(17, '10.211.218.53', 57775, '10.211.218.77', 53)",2,177,0.0399160385131835,88.5,26.5,62,115,0.0399160385131835,0.0,0.3502824858757062,1,2.0,4434.307776848644,50.10517261975869,chatgpt_013.pcap,chatgpt
"(6, '10.211.218.53', 61895, '51.104.15.253', 443)",18,11451,0.7367351055145264,636.1666666666666,748.2155994987897,40,2760,0.0433373591479133,0.0908640268183321,0.1733473059121474,4,4.5,15542.899902947842,24.432119312991105,chatgpt_013.pcap,chatgpt
"(17, '10.211.218.53', 59149, '10.211.218.77', 53)",2,353,0.0179629325866699,176.5,116.5,60,293,0.0179629325866699,0.0,0.1699716713881019,1,2.0,19651.57962358313,111.34039446789308,chatgpt_013.pcap,chatgpt
"(17, '10.211.218.53', 57640, '10.211.218.77', 53)",2,401,0.0230369567871093,200.5,140.5,60,341,0.0230369567871093,0.0,0.1496259351620947,1,2.0,17406.813048517968,86.81702268587514,chatgpt_013.pcap,chatgpt
"(6, '10.211.218.53', 55823, '10.211.218.77', 53)",13,675,0.1400020122528076,51.92307692307692,24.789766928688504,40,130,0.0116668343544006,0.0222000913712005,0.4918518518518519,1,13.0,4821.359272901904,92.8558082188515,chatgpt_014.pcap,chatgpt
"(6, '10.211.218.53', 64629, '10.211.218.77', 53)",13,652,0.1394000053405761,50.15384615384615,19.386141576061508,40,107,0.0116166671117146,0.0224422799441748,0.50920245398773,1,13.0,4677.187769161567,93.25681134831343,chatgpt_014.pcap,chatgpt
"(6, '10.211.218.53', 58182, '10.211.218.77', 53)",13,640,0.1388449668884277,49.23076923076923,16.76605474510853,40,95,0.0115704139073689,0.0233822118063104,0.51875,1,13.0,4609.45768753928,93.62960927814164,chatgpt_014.pcap,chatgpt
"(6, '10.211.218.53', 62419, '10.211.218.77', 53)",11,595,0.089285135269165,54.09090909090909,26.37648589680708,40,130,0.0089285135269165,0.015519963617417,0.4907563025210084,1,11.0,6664.04321622264,123.20079895537653,chatgpt_014.pcap,chatgpt
"(17, '10.211.218.77', 5353, '224.0.0.251', 5353)",8,840,140.16822791099548,105.0,0.0,105,105,20.02403255871364,0.006458413744976,1.0,8,1.0,5.992798885446324,0.0570742750994887,chatgpt_014.pcap,chatgpt
"(17, '10.211.218.53', 59201, '10.211.218.77', 53)",2,206,0.0153779983520507,103.0,41.0,62,144,0.0153779983520507,0.0,0.3009708737864077,1,2.0,13395.7616124031,130.05593798449613,chatgpt_014.pcap,chatgpt
"(17, '10.211.218.53', 65424, '10.211.218.77', 53)",2,189,0.042133092880249,94.5,32.5,62,127,0.042133092880249,0.0,0.328042328042328,1,2.0,4485.785093849558,47.46862533174135,chatgpt_014.pcap,chatgpt
"(17, '10.211.218.53', 56438, '10.211.218.77', 53)",2,177,0.0435690879821777,88.5,26.5,62,115,0.0435690879821777,0.0,0.3502824858757062,1,2.0,4062.513313852317,45.90410524126912,chatgpt_014.pcap,chatgpt
"(17, '10.211.218.53', 52656, '10.211.218.77', 53)",2,207,0.0430700778961181,103.5,28.5,75,132,0.0430700778961181,0.0,0.3623188405797101,1,2.0,4806.12086421735,46.43595037891159,chatgpt_014.pcap,chatgpt
"(17, '10.211.218.53', 59621, '10.211.218.77', 53)",1,62,1e-09,62.0,0.0,62,62,0.0,0.0,1.0,1,1.0,61999999999.99999,1000000000.0,chatgpt_014.pcap,chatgpt
"(17, '10.211.218.53', 60497, '10.211.218.77', 53)",2,177,0.0434710979461669,88.5,26.5,62,115,0.0434710979461669,0.0,0.3502824858757062,1,2.0,4071.67079651842,46.00757962167706,chatgpt_014.pcap,chatgpt
"(6, '10.211.218.53', 59174, '10.211.218.77', 53)",13,637,0.1263139247894287,49.0,16.705595561874564,40,98,0.010526160399119,0.0224688488108963,0.5117739403453689,1,13.0,5042.991111723502,102.91818595354088,chatgpt_014.pcap,chatgpt
"(6, '10.211.218.53', 61439, '10.211.218.77', 53)",13,836,0.1425600051879882,64.3076923076923,67.75792274468394,40,297,0.0118800004323323,0.0248358819687454,0.3899521531100478,1,13.0,5864.197317456601,91.18967120446868,chatgpt_014.pcap,chatgpt
"(6, '10.211.218.53', 49823, '10.211.218.77', 53)",13,740,0.1422920227050781,56.92307692307692,42.53046245559048,40,201,0.0118576685587565,0.0248460750466748,0.4405405405405405,1,13.0,5200.572638803249,91.36141122221925,chatgpt_014.pcap,chatgpt
"(6, '10.211.218.53', 63927, '10.211.218.77', 53)",11,557,0.060028076171875,50.63636363636363,17.675214939018304,40,98,0.0060028076171875,0.0099265745346521,0.5134649910233393,1,11.0,9278.991357397052,183.2475851550585,chatgpt_014.pcap,chatgpt
"(17, '10.211.218.77', 5353, '224.0.0.251', 5353)",16,1680,300.3401408195496,105.0,0.0,105,105,20.02267605463664,0.006192170147879,1.0,16,1.0,5.593657895397266,0.0532729323371168,chatgpt_015.pcap,chatgpt
"(17, '10.211.218.53', 59149, '10.211.218.77', 53)",2,223,0.0440149307250976,111.5,45.5,66,157,0.0440149307250976,0.0,0.2959641255605381,1,2.0,5066.462591814183,45.439126383983705,chatgpt_015.pcap,chatgpt
"(17, '10.211.218.53', 57640, '10.211.218.77', 53)",2,219,0.0485169887542724,109.5,43.5,66,153,0.0485169887542724,0.0,0.3013698630136986,1,2.0,4513.882778446645,41.22267377576845,chatgpt_015.pcap,chatgpt
"(17, '10.211.218.53', 62543, '10.211.218.77', 53)",2,206,0.0393919944763183,103.0,41.0,62,144,0.0393919944763183,0.0,0.3009708737864077,1,2.0,5229.488954255487,50.77173741995618,chatgpt_015.pcap,chatgpt
"(17, '10.211.218.53', 59271, '10.211.218.77', 53)",2,189,0.043936014175415,94.5,32.5,62,127,0.043936014175415,0.0,0.328042328042328,1,2.0,4301.710192586322,45.52074277869124,chatgpt_015.pcap,chatgpt
